"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"One_class","UCE-2049","TPM3u+F+I+R2","I+R2",-1840.6543,-2015.2071,"TPM3u{2.143,4.5917,1,2.143,4.5917,1}+F{0.2401,0.1615,0.1709,0.4275}",3967.3086,4128.8145,4537.7301,"Mixture",399,70,0.734335839598998,"15.54%",213,102,0.7727,99.0269,10.3522,364.2142,282.4602,NA,"0.6778","0.2554","0.3768","0","0","0.0025","0.0049","0.0065","0.0594"
"Mixture","UCE-2045","TPM2u+FO+I+R2","I+R2",-1752.9784,-1394.2363,"TPM2u{0.5645,2.7684,0.5645,1,2.7684,1}+FO{0.3526,0.1269,0.2032,0.3174}",3755.9567,3904.5416,4233.8375,"Mixture",338,60,0.742603550295858,"16.86%",135,88,0.7719,88.3911,9.8397,178.6701,240.3345,NA,"1.0979","0.2599","0.2367","0","0","0.0033","0.0093","0.0102","0.1742"
"One_class","UCE-2045","TPM2u+F+I+R2","I+R2",-1753.4821,-1394.2363,"TPM2u{0.5884,2.8374,0.5884,1,2.8374,1}+F{0.346,0.116,0.2116,0.3264}",3756.9641,3905.549,4234.8448,"Mixture",338,60,0.742603550295858,"16.86%",135,92,0.807,88.4074,9.8405,177.5275,240.3439,NA,"1.0918","0.2643","0.2421","0","0","0.0032","0.0094","0.0103","0.1753"
"Mixture","UCE-205","TPM3u+FO+G4","G4",-5011.9404,-4899.8176,"TPM3u{1.6178,4.3604,1,1.6178,4.3604,1}+FO{0.3108,0.1524,0.1999,0.3369}",10269.8809,10309.0891,10860.8484,"One_class",902,60,0.559866962305987,"25.06%",443,94,0.8246,84.8663,9.4387,225.5216,230.2967,NA,"1.8981","0.6235","0.3285","0","0","0.009","0.0159","0.0168","0.4789"
"One_class","UCE-205","TPM3u+F+G4","G4",-5010.6651,-4899.8176,"TPM3u{1.6763,4.4337,1,1.6763,4.4337,1}+F{0.3103,0.1479,0.1985,0.3433}",10267.3302,10306.5384,10858.2978,"One_class",902,60,0.559866962305987,"25.06%",443,92,0.807,84.9661,9.4422,215.6479,230.3397,NA,"1.8619","0.634","0.3405","0","0","0.0102","0.0162","0.0161","0.5134"
"Mixture","UCE-2043","K3Pu+FO+I+R2","I+R2",-1847.0709,-2213.5682,"K3Pu{1,3.1717,0.4196,0.4196,3.1717,1}+FO{0.3232,0.19,0.1729,0.3139}",4004.1417,4167.5201,4641.7625,"Mixture",452,75,0.756637168141593,"11.28%",213,116,0.8056,106.0707,10.5528,240.6076,305.5237,NA,"0.4915","0.1612","0.328","0","0","0.0022","0.0034","0.0045","0.0505"
"One_class","UCE-2043","TVM+F+R2","R2",-1846.4011,-2213.5682,"TVM{1.3504,3.5795,0.2637,1.0523,3.5795,1}+F{0.3238,0.1658,0.1873,0.3232}",4004.8022,4170.8497,4646.5366,"Mixture",452,75,0.756637168141593,"11.28%",213,118,0.8194,106.0691,10.5519,236.8628,305.4897,NA,"0.4984","0.1582","0.3174","0","0","0.0022","0.0033","0.0044","0.0481"
"Mixture","UCE-2054","HKY+FO+I+G4","I+G4",-4293.6363,-3986.3069,"HKY{1,3.8464,1,1,3.8464,1}+FO{0.3399,0.181,0.1654,0.3137}",8945.2726,9056.5679,9774.4009,"Mixture",759,88,0.702239789196311,"20.03%",342,140,0.8235,118.9029,10.8948,378.3054,355.5105,NA,"1.8428","0.6054","0.3285","0","0","0.0056","0.0106","0.0145","0.0926"
"One_class","UCE-2054","HKY+F+I+G4","I+G4",-4293.8,-3986.3069,"HKY{1,3.8811,1,1,3.8811,1}+F{0.3483,0.1712,0.1657,0.3149}",8945.6,9056.8954,9774.7284,"Mixture",759,88,0.702239789196311,"20.03%",342,136,0.8,118.8187,10.8918,400.075,355.5216,NA,"1.8283","0.5537","0.3028","0","0","0.0057","0.0107","0.0146","0.0853"
"Mixture","UCE-2052","TPM2u+FO+G4","G4",-699.2387,-524.975,"TPM2u{0.2742,4.2638,0.2742,1,4.2638,1}+FO{0.3299,0.1919,0.1638,0.3144}",1616.4775,1863.694,1979.7438,"Mixture",207,56,0.811594202898551,"10.63%",51,84,0.84,80.5378,9.6168,219.6634,225.9124,NA,"0.395","0.1582","0.4005","0","0","0","0.0039","0.0054","0.0338"
"One_class","UCE-2052","TPM2u+F+G4","G4",-699.3505,-524.975,"TPM2u{0.2838,4.3609,0.2838,1,4.3609,1}+F{0.3322,0.1941,0.1708,0.3028}",1616.7011,1863.9176,1979.9674,"Mixture",207,56,0.811594202898551,"10.63%",51,82,0.82,80.537,9.6167,159.4679,225.9026,NA,"0.397","0.1591","0.4008","0","0","0","0.0038","0.0053","0.0336"
"Mixture","UCE-2055","HKY+FO+I+R2","I+R2",-1446.3565,-1392.5684,"HKY{1,5.0431,1,1,5.0431,1}+FO{0.3653,0.1668,0.2263,0.2416}",3100.7131,3203.7319,3491.6389,"One_class",317,50,0.73186119873817,"18.61%",136,54,0.5745,74.3293,9.261,149.2816,190.16,NA,"0.646","0.2546","0.3941","0","0","0.0035","0.0067","0.0097","0.0669"
"One_class","UCE-2055","TN+F+I+R2","I+R2",-1442.1139,-1392.5684,"TN{1,6.6444,1,1,3.5521,1}+F{0.3487,0.1699,0.222,0.2594}",3094.2277,3199.7254,3488.9124,"One_class",317,50,0.73186119873817,"18.61%",136,54,0.5745,74.3476,9.2615,158.155,190.0865,NA,"0.6516","0.259","0.3975","0","0","0.0034","0.0067","0.0098","0.0663"
"Mixture","UCE-2060","TPM3+G4","G4",-1617.1885,-1208.8991,"TPM3{3.2494,6.2722,1,3.2494,6.2722,1}+G4{0.25,0.25,0.25,0.25}",3418.3771,3501.8502,3758.5097,"One_class",298,46,0.62751677852349,"17.79%",139,56,0.6512,71.8526,9.5064,119.8833,167.407,NA,"0.778","0.1798","0.2311","0","0","0.0035","0.0087","0.0109","0.0599"
"One_class","UCE-2060","TPM3+G4","G4",-1617.1882,-1208.8991,"TPM3{3.2539,6.2908,1,3.2539,6.2908,1}+G4{0.25,0.25,0.25,0.25}",3418.3764,3501.8496,3758.509,"One_class",298,46,0.62751677852349,"17.79%",139,56,0.6512,71.8475,9.5062,124.0967,167.4099,NA,"0.778","0.1772","0.2278","0","0","0.0035","0.0087","0.0109","0.0599"
"Mixture","UCE-2042","K3Pu+FO+G4","G4",-1382.7069,-1964.5703,"K3Pu{1,2.0238,0.3833,0.3833,2.0238,1}+FO{0.3156,0.1823,0.1839,0.3182}",3043.4138,3182.4138,3605.0092,"One_class",420,85,0.826190476190476,"8.81%",164,104,0.8,99.9373,10.5419,237.7877,284.1882,NA,"0.3437","0.0834","0.2427","0","0","0","0.0025","0.0032","0.018"
"One_class","UCE-2042","K3Pu+F+G4","G4",-1382.4924,-1964.5703,"K3Pu{1,2.0237,0.3609,0.3609,2.0237,1}+F{0.3219,0.1725,0.1702,0.3354}",3042.9849,3181.9849,3604.5803,"One_class",420,85,0.826190476190476,"8.81%",164,104,0.8,99.9528,10.5428,232.2326,284.2019,NA,"0.3376","0.0842","0.2494","0","0","0","0.0026","0.0033","0.0183"
"Mixture","UCE-2057","TN+FO+G4","G4",-1165.1521,-1481.9436,"TN{1,2.0685,1,1,4.5257,1}+FO{0.3845,0.1399,0.1889,0.2867}",2560.3042,2686.1532,2996.5007,"Mixture",328,59,0.76219512195122,"6.10%",147,92,0.8679,81.402,9.4995,323.1764,221.6878,NA,"0.4054","0.0791","0.1951","0","0","0","0.0037","0.0048","0.0706"
"One_class","UCE-2057","TN+F+G4","G4",-1166.2228,-1481.9436,"TN{1,2.0788,1,1,4.4563,1}+F{0.402,0.1382,0.166,0.2938}",2562.4456,2688.2946,2998.6421,"Mixture",328,59,0.76219512195122,"6.10%",147,94,0.8868,81.3871,9.4997,202.8694,221.8681,NA,"0.4036","0.074","0.1833","0","0","0","0.0037","0.0045","0.0713"
"Mixture","UCE-2048","HKY+FO+I+R2","I+R2",-2225.9094,-1210.4204,"HKY{1,4.4798,1,1,4.4798,1}+FO{0.273,0.1774,0.237,0.3125}",4743.8187,5144.9776,5260.2695,"Mixture",254,71,0.47244094488189,"32.68%",172,92,0.6765,100.8946,10.3924,240.8443,277.2491,NA,"1.4613","0.396","0.271","0","0.002","0.0053","0.0108","0.0129","0.1024"
"One_class","UCE-2048","K2P+I+R2","I+R2",-2236.101,-1210.4204,"K2P{1,4.3998,1,1,4.3998,1}+I{0.25,0.25,0.25,0.25}",4758.2021,5132.6021,5264.0409,"Mixture",254,71,0.47244094488189,"32.68%",172,88,0.6471,100.838,10.3871,170.4113,277.4106,NA,"1.5025","0.399","0.2656","0","0.0034","0.005","0.0105","0.0123","0.1007"
"Mixture","UCE-2051","MIX{K2P,TVM+FO}+G","G4",-3205.1368,-1886.611,"K2P{5.95312}+FQ;TVM{0.224645,0.247412,0.00644991,0.0001}+FO{0.313762,0.0500236,0.00931831,0.626896}",6688.2736,6870.9966,7225.7126,"Mixture",353,66,0.430594900849858,"34.84%",269,90,0.7143,92.3329,9.7676,185.809,260.6233,NA,"1.9585","0.5252","0.2682","0","0.0029","0.0082","0.0142","0.0187","0.0865"
"One_class","UCE-2051","K2P+G4","G4",-3230.4659,-1886.611,"K2P{1,4.5941,1,1,4.5941,1}+G4{0.25,0.25,0.25,0.25}",6722.9318,6879.4205,7229.4391,"Mixture",353,66,0.430594900849858,"34.84%",269,94,0.746,92.4753,9.7856,174.2412,261.0569,NA,"1.8261","0.5141","0.2815","0","0.0026","0.0089","0.0152","0.0214","0.0952"
"Mixture","UCE-2040","HKY+FO+I+R2","I+R2",-1615.6389,-1896.1703,"HKY{1,3.4064,1,1,3.4064,1}+FO{0.3127,0.1856,0.1957,0.306}",3583.2777,3869.0759,4283.5616,"One_class",395,91,0.744303797468354,"8.61%",185,148,0.8916,118.8947,11.1514,337.0401,348.4656,NA,"0.6675","0.0983","0.1473","0","0","0","0.0039","0.0032","0.2545"
"One_class","UCE-2040","HKY+F+I+R2","I+R2",-1614.1961,-1896.1703,"HKY{1,3.1269,1,1,3.1269,1}+F{0.3236,0.191,0.1795,0.3058}",3580.3921,3866.1903,4280.676,"One_class",395,91,0.744303797468354,"8.61%",185,152,0.9157,118.9051,11.1522,340.1485,348.4329,NA,"0.6542","0.086","0.1315","0","0","0","0.0039","0.0033","0.2662"
"Mixture","UCE-2062","TVM+FO+R2","R2",-1171.3577,-1348.8661,"TVM{1.0057,8.7214,1.3532,7.0572,8.7214,1}+FO{0.2787,0.2031,0.1655,0.3527}",2578.7154,2709.9491,3028.0762,"One_class",333,58,0.777777777777778,"8.71%",122,88,0.8302,84.139,9.7622,149.5861,229.1774,NA,"0.3887","0.083","0.2135","0","0","0.0031","0.0035","0.0035","0.0262"
"One_class","UCE-2062","TVM+F+R2","R2",-1169.989,-1348.8661,"TVM{1.0511,9.4077,1.3022,7.7582,9.4077,1}+F{0.2832,0.1977,0.164,0.3551}",2575.978,2707.2116,3025.3388,"One_class",333,58,0.777777777777778,"8.71%",122,84,0.7925,84.1477,9.7628,139.7856,229.1788,NA,"0.3858","0.0858","0.2224","0","0","0.0032","0.0036","0.0035","0.0268"
"Mixture","UCE-2073","MIX{TPM2u+FO,JC+FO}+G","G4",-7445.1953,-6016.4837,"TPM2u{0.554364,3.58494}+FO{0.332763,0.137529,0.149366,0.380342};JC",14946.3907,14947.8724,15087.1057,"Mixture",1125,12,0.367111111111111,"37.78%",642,6,0.3333,22.2226,6.0681,9.1652,40.6103,NA,"2.13","0.4552","0.2137","0","0.0325","0.0549","0.0981","0.0866","0.4967"
"One_class","UCE-2073","TPM2u+F+G4","G4",-7451.538,-6016.4837,"TPM2u{0.5893,2.8097,0.5893,1,2.8097,1}+F{0.3152,0.1563,0.1605,0.3679}",14957.076,14958.4543,15092.7656,"Mixture",1125,12,0.367111111111111,"37.78%",642,6,0.3333,22.2919,6.0937,9.1652,40.7381,NA,"2.0605","0.4425","0.2148","0","0.0308","0.0565","0.1014","0.0888","0.5215"
"Mixture","UCE-2066","HKY+FO+G4","G4",-4075.4552,-3345.0057,"HKY{1,2.6687,1,1,2.6687,1}+FO{0.3193,0.1884,0.1779,0.3144}",8486.9104,8611.1642,9232.7212,"Mixture",626,83,0.637380191693291,"25.08%",334,128,0.8,113.4132,10.7351,328.1219,330.7184,NA,"2.1469","0.6865","0.3198","0","0","0.005","0.0131","0.0146","0.149"
"One_class","UCE-2066","TPM2u+F+G4","G4",-4075.0529,-3345.0057,"TPM2u{0.6681,2.119,0.6681,1,2.119,1}+F{0.3319,0.1875,0.1585,0.3221}",8488.1059,8614.1147,9238.3561,"Mixture",626,83,0.637380191693291,"25.08%",334,128,0.8,113.3332,10.7308,361.6988,331.105,NA,"2.1299","0.6431","0.3019","0","0","0.0046","0.0132","0.0145","0.1547"
"Mixture","UCE-2064","HKY+FO+R2","R2",-2022.2005,-1626.9455,"HKY{1,2.8595,1,1,2.8595,1}+FO{0.3466,0.1455,0.1812,0.3267}",4274.401,4391.4185,4716.0748,"Mixture",344,56,0.595930232558139,"20.93%",192,70,0.6604,82.1124,9.4498,160.1624,227.5429,NA,"0.9042","0.2252","0.2491","0","0","0.003","0.0083","0.0108","0.0764"
"One_class","UCE-2064","HKY+F+R2","R2",-2022.6281,-1626.9455,"HKY{1,2.8583,1,1,2.8583,1}+F{0.3589,0.1357,0.1856,0.3198}",4275.2562,4392.2737,4716.93,"Mixture",344,56,0.595930232558139,"20.93%",192,70,0.6604,82.1131,9.4499,155.2804,227.5266,NA,"0.9031","0.2248","0.2489","0","0","0.0031","0.0083","0.0108","0.0765"
"Mixture","UCE-2068","TPM3u+FO+G4","G4",-2807.3244,-2433.679,"TPM3u{1.8345,4.9735,1,1.8345,4.9735,1}+FO{0.3587,0.1755,0.1536,0.3123}",5784.6487,5811.5732,6162.3999,"Mixture",629,41,0.718600953895072,"20.51%",212,38,0.5,64.2637,8.7296,75.4056,179.2863,NA,"0.7075","0.3537","0.4999","0","0.0016","0.0038","0.0089","0.0091","0.1213"
"One_class","UCE-2068","TPM2u+F+G4","G4",-2807.897,-2433.679,"TPM2u{0.5466,2.611,0.5466,1,2.611,1}+F{0.3695,0.1829,0.142,0.3056}",5785.794,5812.7185,6163.5451,"Mixture",629,41,0.718600953895072,"20.51%",212,38,0.5,64.2718,8.7307,70.4273,179.2946,NA,"0.7032","0.3536","0.5028","0","0.0014","0.004","0.009","0.0091","0.1225"
"Mixture","UCE-2080","TPM2u+FO+G4","G4",-5209.8401,-4230.3681,"TPM2u{0.6318,2.472,0.6318,1,2.472,1}+FO{0.328,0.1857,0.1962,0.2901}",10477.6802,10479.6802,10616.9496,"Mixture",900,13,0.522222222222222,"33.78%",408,4,0.2,27.2821,6.575,6.9282,54.2866,NA,"1.5123","0.6322","0.418","0","0.0277","0.0392","0.0658","0.0672","0.2949"
"One_class","UCE-2080","TPM2u+F+G4","G4",-5210.9137,-4230.3681,"TPM2u{0.6576,2.534,0.6576,1,2.534,1}+F{0.3125,0.1895,0.195,0.3031}",10479.8274,10481.8274,10619.0969,"Mixture",900,13,0.522222222222222,"33.78%",408,4,0.2,27.2812,6.5748,6.9282,54.2841,NA,"1.5133","0.6329","0.4182","0","0.0278","0.0393","0.0658","0.067","0.2947"
"Mixture","UCE-2077","MIX{TPM2u+FO,K80+FO,TPM3u+FO}+R2","R2",-10336.7514,-5925.2496,"TPM2u{0.316103,1.26031}+FO{0.330392,0.215315,0.10781,0.346483};K2P{14.1402}+FQ;TPM3u{4.46386,4.45236}+FO{0.390571,0.0873648,0.194977,0.327087}",20773.5029,20779.132,21016.6931,"Mixture",957,19,0.212121212121212,"62.70%",743,10,0.3125,31.598,6.2074,22,74.3933,NA,"6.3346","1.8684","0.295","0.0011","0.0184","0.0713","0.1637","0.1977","1.4938"
"One_class","UCE-2077","TVM+F+R2","R2",-10363.7353,-5925.2496,"TVM{1.0352,2.9394,0.6642,1.4054,2.9394,1}+F{0.3456,0.162,0.1547,0.3377}",20815.4705,20819.8126,21029.4779,"Mixture",957,19,0.212121212121212,"62.70%",743,10,0.3125,31.3262,6.2159,22,75.978,NA,"5.7296","1.4519","0.2534","0.0011","0.0177","0.0724","0.181","0.209","1.7042"
"Mixture","UCE-2076","MIX{K3Pu+FO,JC+FO}+I+R2","I+R2",-7893.8886,-4967.9317,"K3Pu{3.05069,0.548483}+FO{0.308537,0.213241,0.189183,0.289039};JC",15867.7771,15871.0836,16065.386,"Mixture",1033,17,0.445304937076476,"42.50%",559,10,0.3571,30.9634,6.6894,16.6132,72.4256,NA,"2.7983","0.8651","0.3092","0","0.0145","0.0437","0.0856","0.1366","0.3161"
"One_class","UCE-2076","TVM+F+I+R2","I+R2",-7900.0721,-4967.9317,"TVM{1.0442,2.8281,0.4743,1.2669,2.8281,1}+F{0.3262,0.1916,0.1741,0.3082}",15882.1443,15885.6196,16084.6934,"Mixture",1033,17,0.445304937076476,"42.50%",559,10,0.3571,31.1058,6.7272,16.6132,72.7265,NA,"2.6522","0.825","0.3111","0","0.0146","0.0435","0.0903","0.141","0.3548"
"Mixture","UCE-2075","TVM+FO+G4","G4",-2095.7437,-1036.957,"TVM{1.0057,2.4073,0.3295,1.3997,2.4073,1}+FO{0.3389,0.1743,0.2077,0.2791}",4365.4874,4428.7601,4696.0085,"Mixture",330,41,0.666666666666667,"26.06%",117,32,0.4211,63.892,8.7017,69.527,179.0914,NA,"1.1246","0.3448","0.3066","0","0.0031","0.0091","0.014","0.0176","0.1285"
"One_class","UCE-2075","TVM+F+G4","G4",-2098.2161,-1036.957,"TVM{0.9746,2.4093,0.2798,1.7054,2.4093,1}+F{0.3569,0.156,0.1802,0.3069}",4370.4322,4433.7049,4700.9533,"Mixture",330,41,0.666666666666667,"26.06%",117,32,0.4211,63.914,8.7044,76.1577,179.1491,NA,"1.1059","0.3406","0.308","0","0.0032","0.0094","0.0142","0.0178","0.135"
"Mixture","UCE-2096","MIX{HKY+FO,JC+FO}+G","G4",-5654.2823,-4470.4975,"HKY{5.97006}+FO{0.373094,0.154032,0.163547,0.309328};JC",11362.5645,11363.9937,11497.3015,"Mixture",1086,12,0.560773480662983,"24.68%",419,4,0.2222,23.1245,6.409,6.6332,42.1813,NA,"1.2026","0.3185","0.2648","0.0033","0.0186","0.0316","0.0556","0.0785","0.1575"
"One_class","UCE-2096","HKY+F+G4","G4",-5660.4259,-4470.4975,"HKY{1,3.7212,1,1,3.7212,1}+F{0.3413,0.1762,0.1815,0.301}",11372.8518,11374.1776,11502.5984,"Mixture",1086,12,0.560773480662983,"24.68%",419,4,0.2222,23.1674,6.4216,6.6332,42.2447,NA,"1.168","0.314","0.2688","0.0033","0.0182","0.0321","0.0573","0.0815","0.1658"
"Mixture","UCE-2094","MIX{TPM2u+FO,JC+FO}+I+G","I+G4",-7131.4484,-4848.5136,"TPM2u{0.577634,2.56823}+FO{0.368613,0.183998,0.126334,0.321054};JC",14348.8967,14352.6997,14561.5753,"Mixture",1039,19,0.494706448508181,"34.84%",519,10,0.3125,34.2673,6.7285,18.6548,85.2849,NA,"1.6867","0.5598","0.3319","8e-04","0.0129","0.0204","0.0474","0.0826","0.1796"
"One_class","UCE-2094","TVM+F+I+G4","I+G4",-7131.2924,-4848.5136,"TVM{0.9363,2.5532,0.6561,1.6514,2.5532,1}+F{0.3486,0.1748,0.1593,0.3173}",14350.5847,14354.5686,14568.2094,"Mixture",1039,19,0.494706448508181,"34.84%",519,10,0.3125,34.2952,6.7344,18.6548,85.3518,NA,"1.6599","0.5496","0.3311","7e-04","0.0131","0.0205","0.0482","0.0838","0.1866"
"Mixture","UCE-2063","K2P+G4","G4",-547.2012,-463.748,"K2P{1,2.5107,1,1,2.5107,1}+G4{0.25,0.25,0.25,0.25}",1272.4024,1628.4024,1530.9718,"One_class",135,87,0.733333333333333,"14.81%",54,66,0.7857,70.1241,9.0977,160.387,186.0295,NA,"0.4811","0.1138","0.2365","0","0","0","0.0055","0.0077","0.041"
"One_class","UCE-2063","K2P+G4","G4",-547.2005,-463.748,"K2P{1,2.5105,1,1,2.5105,1}+G4{0.25,0.25,0.25,0.25}",1272.4009,1628.4009,1530.9704,"One_class",135,87,0.733333333333333,"14.81%",54,66,0.7857,70.1243,9.0977,136.3231,186.0296,NA,"0.481","0.1139","0.2368","0","0","0","0.0055","0.0077","0.041"
"Mixture","UCE-2070","MIX{HKY+FO,K80+FO}+G","G4",-1718.3984,-1666.1817,"HKY{36.888}+FO{0.357704,0.00356541,0.294218,0.344512};K2P{2.13489}+FQ",3668.7967,3785.2946,4116.317,"Mixture",350,56,0.685714285714286,"20.29%",176,64,0.6038,82.9131,9.4395,122.7803,225.8748,NA,"0.7065","0.2455","0.3475","0","0","0.0031","0.0065","0.0091","0.0602"
"One_class","UCE-2070","TVM+F+G4","G4",-1723.9116,-1666.1817,"TVM{0.896,4.7291,0.8276,3.0938,4.7291,1}+F{0.3201,0.1358,0.2396,0.3045}",3681.8231,3800.8404,4133.2013,"Mixture",350,56,0.685714285714286,"20.29%",176,64,0.6038,82.909,9.439,126.7714,225.8597,NA,"0.7118","0.2477","0.348","0","0","0.003","0.0065","0.009","0.0587"
"Mixture","UCE-2099","MIX{K3Pu+FO,K80+FO}+G","G4",-5425.4939,-4183.4428,"K3Pu{0.818031,0.169248}+FO{0.259965,0.142485,0.079305,0.518245};K2P{4.1492}+FQ",10928.9878,10932.2964,11119.7216,"Mixture",983,17,0.545269582909461,"28.79%",402,2,0.0714,32.7948,6.8044,5.4772,77.1175,NA,"1.1145","0.4395","0.3943","0.0016","0.0088","0.0187","0.0352","0.0447","0.1766"
"One_class","UCE-2099","TVM+F+G4","G4",-5430.4188,-4183.4428,"TVM{1.8173,2.6882,0.6034,0.758,2.6882,1}+F{0.251,0.1872,0.1748,0.387}",10938.8376,10942.1462,11129.5714,"Mixture",983,17,0.545269582909461,"28.79%",402,2,0.0714,32.8176,6.8093,5.4772,77.1828,NA,"1.0912","0.4261","0.3905","0.0018","0.0088","0.0189","0.036","0.0451","0.1829"
"Mixture","UCE-2083","TPM3u+FO+G4","G4",-1026.4589,-1448.5254,"TPM3u{0.1562,3.118,1,0.1562,3.118,1}+FO{0.39,0.1675,0.1457,0.2969}",2270.9179,2382.4528,2683.3548,"Mixture",325,53,0.803076923076923,"8.31%",148,88,0.88,79.7467,9.3243,198.3179,211.1609,NA,"0.3437","0.0774","0.2252","0","0","3e-04","0.0033","0.0045","0.0325"
"One_class","UCE-2083","TPM3u+F+G4","G4",-1026.4929,-1448.5254,"TPM3u{0.1513,3.1249,1,0.1513,3.1249,1}+F{0.4006,0.1735,0.1367,0.2893}",2270.9858,2382.5206,2683.4227,"Mixture",325,53,0.803076923076923,"8.31%",148,86,0.86,79.7473,9.3243,214.8674,211.1421,NA,"0.3436","0.0777","0.2261","0","0","2e-04","0.0033","0.0045","0.0326"
"Mixture","UCE-2090","TNe+I+G4","I+G4",-4006.1166,-4219.9461,"TNe{1,4.1515,1,1,2.4524,1}+I{0.25,0.25,0.25,0.25}",8202.2333,8221.6789,8671.6463,"One_class",1034,47,0.757253384912959,"15.96%",287,78,0.8864,72.8722,9.3176,140.8474,198.4413,NA,"0.6975","0.2907","0.4168","0","0","0.007","0.0077","0.0121","0.0379"
"One_class","UCE-2090","TNe+I+G4","I+G4",-4004.2892,-4219.9461,"TNe{1,4.2261,1,1,2.4315,1}+I{0.25,0.25,0.25,0.25}",8198.5783,8218.0239,8667.9914,"One_class",1034,47,0.757253384912959,"15.96%",287,72,0.8182,72.8336,9.3145,130.1384,198.5226,NA,"0.6989","0.3162","0.4524","0","0","0.0065","0.0077","0.0129","0.0381"
"Mixture","UCE-2079","TN+FO+R2","R2",-1942.2189,-1522.761,"TN{1,3.2129,1,1,1.8909,1}+FO{0.237,0.2407,0.1722,0.3501}",4140.4377,4329.1463,4616.2173,"Mixture",304,62,0.411184210526316,"25.00%",206,86,0.7288,88.741,9.7545,183.9348,249.8,NA,"1.4578","0.2252","0.1545","0","0","0.0033","0.0119","0.0067","0.4103"
"One_class","UCE-2079","TN+F+R2","R2",-1943.6059,-1522.761,"TN{1,3.2482,1,1,1.9245,1}+F{0.2391,0.2261,0.167,0.3678}",4143.2118,4331.9204,4618.9913,"Mixture",304,62,0.411184210526316,"25.00%",206,92,0.7797,88.7668,9.7563,193.7447,249.8518,NA,"1.4339","0.2184","0.1523","0","0","0.0034","0.012","0.0068","0.4181"
"Mixture","UCE-2086","TPM3u+FO+G4","G4",-860.5545,-983.0149,"TPM3u{3.2232,6.3714,1,3.2232,6.3714,1}+FO{0.302,0.1608,0.1566,0.3806}",1947.109,2103.2545,2357.436,"Mixture",279,59,0.799283154121864,"7.53%",96,78,0.75,82.6796,9.6614,178.0899,221.953,NA,"0.2933","0.0666","0.2271","0","0","0","0.0028","0.0037","0.0406"
"One_class","UCE-2086","TPM3u+F+G4","G4",-861.9058,-983.0149,"TPM3u{2.9694,5.7693,1,2.9694,5.7693,1}+F{0.3181,0.1599,0.1598,0.3622}",1949.8116,2105.9571,2360.1386,"Mixture",279,59,0.799283154121864,"7.53%",96,86,0.8269,82.7159,9.663,224.125,221.9556,NA,"0.2951","0.0633","0.2145","0","0","0","0.0027","0.0037","0.0399"
"Mixture","UCE-207","K2P+G4","G4",-2068.1968,-1527.4417,"K2P{1,4.1335,1,1,4.1335,1}+G4{0.25,0.25,0.25,0.25}",4402.3936,4600.4158,4901.0628,"One_class",314,68,0.550955414012739,"22.93%",190,96,0.75,95.2212,10.0181,217.7384,268.3456,NA,"1.1922","0.3097","0.2598","0","0","0.0033","0.0091","0.008","0.21"
"One_class","UCE-207","TPM2+G4","G4",-2064.3376,-1527.4417,"TPM2{1.6442,5.7175,1.6442,1,5.7175,1}+G4{0.25,0.25,0.25,0.25}",4396.6753,4598.7982,4899.0939,"One_class",314,68,0.550955414012739,"22.93%",190,98,0.7656,95.194,10.016,258.8899,268.3452,NA,"1.1972","0.2972","0.2482","0","0","0.0033","0.0091","0.008","0.2026"
"Mixture","UCE-2102","HKY+FO+R2","R2",-1385.011,-1300.4743,"HKY{1,3.2478,1,1,3.2478,1}+FO{0.3617,0.1819,0.1548,0.3016}",2976.0221,3083.6803,3358.5365,"One_class",303,52,0.66006600660066,"18.15%",147,66,0.7021,76.4811,9.3229,159.6152,200.5152,NA,"0.6094","0.1921","0.3152","0","0","0.0034","0.0063","0.007","0.0474"
"One_class","UCE-2102","HKY+F+G4","G4",-1387.7886,-1300.4743,"HKY{1,3.3593,1,1,3.3593,1}+F{0.3757,0.1778,0.1534,0.2931}",2979.5772,3084.6372,3358.3779,"One_class",303,52,0.66006600660066,"18.15%",147,66,0.7021,76.52,9.3255,150.7216,200.4717,NA,"0.6084","0.1947","0.32","0","0","0.0034","0.0063","0.007","0.0488"
"Mixture","UCE-2113","MIX{TPM2u+FO,JC+FO,K80+FO}+G","G4",-6461.5608,-4824.5643,"TPM2u{0.40924,2.18991}+FO{0.348272,0.168026,0.109202,0.3745};JC;K2P{8.93587}+FQ",12991.1217,12993.419,13160.3175,"One_class",1071,14,0.53781512605042,"33.43%",486,4,0.1818,27.2271,6.2977,8.3066,56.3773,NA,"1.9087","0.8197","0.4295","0.0045","0.0258","0.0361","0.0718","0.1114","0.2535"
