"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-2716","MIX{HKY+FO,TPM2u+FO,K80+FO}+I+G","I+G4",-9296.3749,-6920.0028,"HKY{2.60858}+FO{0.215164,0.0495332,0.142797,0.592505};TPM2u{0.0724574,0.588836}+FO{0.581888,0.163419,0.0623914,0.192302};K2P{5.15089}+FQ",18826.7497,18854.3893,19413.9027,"One_class",1117,53,0.316025067144136,"44.76%",802,82,0.82,81.3642,9.5815,217.1773,227.9051,NA,"3.3583","1.1793","0.3512","0","0","0.0129","0.0302","0.0348","0.2652"
"One_class","UCE-2716","TPM2u+F+I+G4","I+G4",-9315.2937,-6920.0028,"TPM2u{0.7687,2.7012,0.7687,1,2.7012,1}+F{0.3187,0.1763,0.1876,0.3175}",18850.5874,18874.8618,19402.6116,"One_class",1117,53,0.316025067144136,"44.76%",802,82,0.82,81.5928,9.6071,168.4993,228.8865,NA,"3.1061","1.1038","0.3554","0","0","0.0123","0.0326","0.0377","0.3228"
"Mixture","UCE-2754","TPM2u+FO+I+R2","I+R2",-9671.3835,-5869.8269,"TPM2u{0.7213,2.7135,0.7213,1,2.7135,1}+FO{0.2966,0.1996,0.1908,0.313}",19536.767,19559.1604,20007.537,"Mixture",947,46,0.221752903907075,"64.41%",756,70,0.814,75.0373,9.4679,164.0853,186.3049,NA,"4.6407","2.049","0.4415","0","0","0.0241","0.0517","0.0699","0.3701"
"One_class","UCE-2754","TIM2+F+I+R2","I+R2",-9671.2987,-5869.8269,"TIM2{0.6718,2.9653,0.6718,1,2.313,1}+F{0.2929,0.2096,0.1743,0.3232}",19538.5974,19561.4795,20014.2207,"Mixture",947,46,0.221752903907075,"64.41%",756,68,0.7907,74.9425,9.4704,182.0769,186.5547,NA,"4.602","2.0408","0.4435","0","0","0.0245","0.0521","0.0708","0.3755"
"Mixture","UCE-2768","MIX{TPM2u+FO,TPM3u+FO}+G","G4",-6229.8889,-5574.938,"TPM2u{0.186123,5.13595}+FO{0.364709,0.30736,0.148802,0.179129};TPM3u{4.35448,3.53029}+FO{0.275485,0.0821415,0.195801,0.446573}",12529.7777,12532.0078,12706.9244,"Mixture",1166,13,0.525728987993139,"31.30%",532,4,0.2,30.5514,7.0301,11.4018,64.5439,NA,"1.391","0.6795","0.4885","0.0059","0.0197","0.0393","0.0558","0.0685","0.185"
"One_class","UCE-2768","TPM2u+F+G4","G4",-6251.9933,-5574.938,"TPM2u{0.5481,2.5996,0.5481,1,2.5996,1}+F{0.3229,0.1881,0.1725,0.3165}",12561.9866,12563.5183,12708.7653,"Mixture",1166,13,0.525728987993139,"31.30%",532,2,0.1,30.627,7.0568,6.4807,64.8549,NA,"1.2835","0.6131","0.4777","0.0059","0.0205","0.0424","0.0605","0.0704","0.2203"
"Mixture","UCE-2770","MIX{TPM3u+FO,HKY+FO}+I+R2","I+R2",-10202.6703,-6424.5384,"TPM3u{1.79022,1.40828}+FO{0.524198,0.100653,0.217944,0.157205};HKY{2.46319}+FO{0.192334,0.237153,0.16294,0.407574}",20501.3407,20505.2672,20747.5085,"Mixture",1247,19,0.43785084202085,"44.43%",728,14,0.4375,35.3476,6.8002,22.891,88.0622,NA,"5.8106","2.2943","0.3948","1e-04","0.0186","0.0849","0.1379","0.2131","0.4729"
"One_class","UCE-2770","TVM+F+I+G4","I+G4",-10237.0793,-6424.5384,"TVM{1.2589,2.8438,0.5855,1.8343,2.8438,1}+F{0.3267,0.1573,0.1719,0.3441}",20562.1586,20565.4531,20787.8124,"Mixture",1247,19,0.43785084202085,"44.43%",728,14,0.4375,36.1278,6.9622,22.1811,92.5403,NA,"4.8274","1.637","0.3391","0","0.0177","0.0814","0.166","0.2366","0.6775"
"Mixture","UCE-2748","HKY+FO+G4","G4",-9164.4607,-6607.6711,"HKY{1,2.9194,1,1,2.9194,1}+FO{0.3187,0.2252,0.1621,0.294}",18512.9213,18530.0504,18972.5318,"Mixture",1092,45,0.276556776556777,"45.51%",759,58,0.6905,72.0804,9.2643,139.1977,196.7656,NA,"3.1987","1.0269","0.321","0","0.0045","0.0178","0.0366","0.0462","0.3416"
"One_class","UCE-2748","TPM2u+F+G4","G4",-9163.944,-6607.6711,"TPM2u{1.3294,3.4205,1.3294,1,3.4205,1}+F{0.2907,0.2341,0.1729,0.3024}",18513.888,18531.407,18978.4942,"Mixture",1092,45,0.276556776556777,"45.51%",759,58,0.6905,72.0379,9.2668,120.698,196.9731,NA,"3.1856","1.0324","0.3241","0","0.0044","0.0195","0.0368","0.0455","0.3469"
"Mixture","UCE-2758","K3Pu+FO+I+R2","I+R2",-6358.5089,-5640.9939,"K3Pu{1,3.5872,0.5054,0.5054,3.5872,1}+FO{0.2685,0.1793,0.2427,0.3094}",13035.0179,13088.6322,13831.8009,"Mixture",1109,77,0.657348963029757,"22.36%",484,112,0.7568,110.7818,10.9976,230.9459,333.529,NA,"1.4991","0.4277","0.2853","0","0.0021","0.0063","0.0099","0.0132","0.1424"
"One_class","UCE-2758","K3Pu+F+I+R2","I+R2",-6361.8354,-5640.9939,"K3Pu{1,3.6636,0.509,0.509,3.6636,1}+F{0.2673,0.1588,0.2526,0.3213}",13041.6707,13095.285,13838.4537,"Mixture",1109,77,0.657348963029757,"22.36%",484,114,0.7703,110.7885,10.9981,244.7243,333.5278,NA,"1.4987","0.4309","0.2875","0","0.0021","0.0062","0.0099","0.0131","0.1425"
"Mixture","UCE-2746","TPM3u+FO+I+G4","I+G4",-8981.9272,-6542.7724,"TPM3u{1.5033,3.4943,1,1.5033,3.4943,1}+FO{0.296,0.1824,0.181,0.3405}",18199.8543,18228.7473,18789.2466,"Mixture",1091,57,0.32813932172319,"44.36%",741,80,0.7407,87.3027,9.9866,144.4853,242.9431,NA,"3.1065","1.308","0.4211","0","0","0.0183","0.028","0.0342","0.3527"
"One_class","UCE-2746","TPM3u+F+I+G4","I+G4",-8985.6821,-6542.7724,"TPM3u{1.4333,3.4166,1,1.4333,3.4166,1}+F{0.3156,0.1796,0.1873,0.3176}",18207.3642,18236.2572,18796.7565,"Mixture",1091,57,0.32813932172319,"44.36%",741,80,0.7407,87.3099,9.9864,144.4853,242.9337,NA,"3.1046","1.2944","0.4169","0","6e-04","0.0184","0.028","0.0345","0.3537"
"Mixture","UCE-2772","K2P+G4","G4",-1584.3231,-1344.2343,"K2P{1,3.1593,1,1,3.1593,1}+G4{0.25,0.25,0.25,0.25}",3350.6462,3430.7611,3687.9933,"One_class",301,46,0.631229235880399,"19.27%",155,66,0.7674,75.9711,10.2796,105.2283,192.9615,NA,"0.8183","0.1983","0.2423","0","0","0.0037","0.0092","0.0105","0.0856"
"One_class","UCE-2772","K2P+G4","G4",-1584.323,-1344.2343,"K2P{1,3.1538,1,1,3.1538,1}+G4{0.25,0.25,0.25,0.25}",3350.646,3430.7609,3687.9931,"One_class",301,46,0.631229235880399,"19.27%",155,66,0.7674,75.9711,10.2796,120.3204,192.9615,NA,"0.8183","0.1983","0.2423","0","0","0.0037","0.0092","0.0105","0.0856"
"Mixture","UCE-2773","MIX{TPM3u+FO,JC+FO}+G","G4",-8193.988,-6093.8866,"TPM3u{1.68431,6.13645}+FO{0.30876,0.121183,0.184441,0.385615};JC",16467.976,16470.7987,16671.679,"Mixture",1203,18,0.42809642560266,"39.24%",636,6,0.2,36.4434,7.2305,14.4222,92.833,NA,"2.2403","0.8832","0.3942","0.0017","0.0094","0.0316","0.0657","0.0847","0.3517"
"One_class","UCE-2773","TPM3u+F+G4","G4",-8199.9832,-6093.8866,"TPM3u{1.7589,4.8506,1,1.7589,4.8506,1}+F{0.3055,0.1329,0.1883,0.3733}",16477.9663,16480.6491,16676.5767,"Mixture",1203,18,0.42809642560266,"39.24%",636,6,0.2,36.5192,7.2456,14.4222,93.0174,NA,"2.1671","0.85","0.3922","0.0017","0.0094","0.031","0.0679","0.089","0.3734"
"Mixture","UCE-2769","MIX{TPM2u+FO,TNe+FO,F81+FO,K80+FO}+G","G4",-10907.5151,-7957.8927,"TPM2u{0.367948,1.27479}+FO{0.109247,0.0925261,0.0874271,0.7108};TNe{7.78637,65.116}+FQ;F81+FO{0.572743,0.0450711,0.275822,0.106364};K2P{2.9852}+FQ",21915.0303,21919.1532,22173.0726,"Mixture",1288,19,0.255434782608696,"48.52%",888,8,0.25,35.2955,6.7847,15.4919,91.7879,NA,"5.5053","1.5356","0.2789","0.0054","0.0255","0.0635","0.1174","0.1103","1.1797"
"One_class","UCE-2769","TPM2u+F+G4","G4",-10951.4884,-7957.8927,"TPM2u{0.6756,2.8114,0.6756,1,2.8114,1}+F{0.2908,0.1763,0.2189,0.314}",21984.9767,21987.7408,22196.5714,"Mixture",1288,19,0.255434782608696,"48.52%",888,8,0.25,36.6451,6.9995,20.3961,94.931,NA,"4.1106","1.1606","0.2823","0.0084","0.0244","0.0669","0.1573","0.1187","2.0395"
"Mixture","UCE-2745","HKY+FO+R3","R3",-10293.2491,-6420.1229,"HKY{1,3.5825,1,1,3.5825,1}+FO{0.2963,0.2077,0.2186,0.2773}",20808.4983,20834.8932,21359.0969,"Mixture",1054,53,0.323529411764706,"54.27%",759,82,0.82,82.2451,9.6812,175.9091,223.1589,NA,"5.6003","2.4878","0.4442","0","0","0.0257","0.0539","0.0739","0.4934"
"One_class","UCE-2745","TPM3u+F+R3","R3",-10292.0631,-6420.1229,"TPM3u{1.3676,4.1994,1,1.3676,4.1994,1}+F{0.293,0.1981,0.2061,0.3028}",20808.1261,20835.0252,21363.6851,"Mixture",1054,53,0.323529411764706,"54.27%",759,76,0.76,82.2526,9.6834,162.9601,223.3322,NA,"5.5559","2.597","0.4674","0","0","0.0222","0.0544","0.0728","0.4927"
"Mixture","UCE-2778","MIX{HKY+FO,K81u+FO}+I+G","I+G4",-10985.6953,-8298.7867,"HKY{2.64294}+FO{0.236525,0.200632,0.124929,0.437914};K3Pu{1.97361,0.594017}+FO{0.374709,0.138125,0.345514,0.141651}",22065.3906,22069.135,22306.6555,"Mixture",1253,19,0.193934557063049,"57.78%",1044,4,0.125,37.5122,7.2751,11.1355,96.8026,NA,"3.1277","1.091","0.3488","0.0012","0.0175","0.0424","0.0858","0.1274","0.3154"
"One_class","UCE-2778","TPM3u+F+I+G4","I+G4",-11019.1863,-8298.7867,"TPM3u{1.3648,3.7869,1,1.3648,3.7869,1}+F{0.3412,0.1492,0.2142,0.2954}",22122.3726,22125.3577,22337.971,"Mixture",1253,19,0.193934557063049,"57.78%",1044,6,0.1875,37.714,7.3015,12.5698,97.1167,NA,"3.0016","1.035","0.3448","0.0012","0.016","0.043","0.0894","0.1302","0.3641"
"Mixture","UCE-2771","HKY+FO+G4","G4",-9501.6428,-6633.4033,"HKY{1,3.0149,1,1,3.0149,1}+FO{0.3205,0.1983,0.1974,0.2838}",19247.2857,19278.2578,19856.7692,"Mixture",1092,60,0.345238095238095,"45.97%",756,78,0.6842,90.1094,10.108,210.6822,244.6009,NA,"3.3736","0.9955","0.2951","0","0.0031","0.0132","0.0286","0.0416","0.2717"
"One_class","UCE-2771","TPM2u+F+G4","G4",-9504.4636,-6633.4033,"TPM2u{0.7144,2.5399,0.7144,1,2.5399,1}+F{0.3352,0.1828,0.1744,0.3076}",19254.9272,19286.4396,19869.4065,"Mixture",1092,60,0.345238095238095,"45.97%",756,78,0.6842,90.1409,10.112,213.2885,244.6366,NA,"3.3413","0.9997","0.2992","0","0","0.013","0.0288","0.042","0.2727"
"Mixture","UCE-2775","MIX{TPM3u+FO,TPM2+FO}+I+G","I+G4",-8525.6346,-6218.7775,"TPM3u{2.51613,3.68533}+FO{0.303583,0.130554,0.171218,0.394645};TPM2{0.0180579,5.0213}+FQ",17261.2691,17285.8116,17777.9397,"Mixture",1013,49,0.315893385982231,"50.84%",746,58,0.6304,75.3844,10.0375,114.9174,187.159,NA,"3.515","1.559","0.4435","0","0.0077","0.0209","0.0353","0.0465","0.3072"
"One_class","UCE-2775","TPM3u+F+I+G4","I+G4",-8541.4971,-6218.7775,"TPM3u{1.7611,4.2896,1,1.7611,4.2896,1}+F{0.3066,0.1523,0.1806,0.3604}",17286.9943,17310.0844,17788.9028,"Mixture",1013,49,0.315893385982231,"50.84%",746,58,0.6304,75.5362,10.0628,101.2028,187.7681,NA,"3.3499","1.4689","0.4385","0","0.0081","0.0216","0.037","0.0422","0.3336"
"Mixture","UCE-2784","K2P+G4","G4",-1782.4533,-1352.6922,"K2P{1,5.2179,1,1,5.2179,1}+G4{0.25,0.25,0.25,0.25}",3714.9065,3766.0276,3992.4398,"Mixture",299,38,0.531772575250836,"26.76%",172,52,0.7429,60.2841,8.7789,75.6042,146.7865,NA,"0.9239","0.3127","0.3385","0","0.0034","0.0069","0.0127","0.0172","0.0759"
"One_class","UCE-2784","K2P+G4","G4",-1782.4541,-1352.6922,"K2P{1,5.1965,1,1,5.1965,1}+G4{0.25,0.25,0.25,0.25}",3714.9081,3766.0292,3992.4414,"Mixture",299,38,0.531772575250836,"26.76%",172,52,0.7429,60.2778,8.7784,75.1598,146.7911,NA,"0.9238","0.3095","0.335","0","0.0034","0.0069","0.0127","0.0172","0.0759"
"Mixture","UCE-2757","MIX{HKY+FO,TPM3u+FO,K81+FO}+I+G","I+G4",-10471.6411,-7003.8973,"HKY{0.0644698}+FO{0.119307,0.0572622,0.000100783,0.82333};TPM3u{2.42577,2.65645}+FO{0.314204,0.185146,0.147519,0.353131};K3P{3.90605,0.565909}+FQ",21183.2822,21212.8846,21783.868,"Mixture",1102,54,0.26043557168784,"57.80%",866,72,0.7059,83.0154,9.6602,120.0666,233.7727,NA,"4.1269","1.9016","0.4608","0","0","0.0199","0.0379","0.0436","0.3065"
"One_class","UCE-2757","TIM2+F+I+G4","I+G4",-10510.0175,-7003.8973,"TIM2{1.3777,4.4431,1.3777,1,3.611,1}+F{0.244,0.228,0.2101,0.3179}",21246.0349,21272.1118,21811.5866,"Mixture",1102,54,0.26043557168784,"57.80%",866,72,0.7059,83.2058,9.6794,116.1938,234.4133,NA,"3.979","1.8384","0.462","0","0.0016","0.0209","0.0393","0.0448","0.3485"
"Mixture","UCE-2755","MIX{HKY+FO,K80+FO,HKY+FO,HKY+FO}+R3","R3",-8553.3109,-6090.5927,"HKY{80.7427}+FO{0.254716,0.406772,0.235318,0.103194};K2P{0.868987}+FQ;HKY{4.29632}+FO{0.620273,0.171804,0.0774721,0.130451};HKY{2.89011}+FO{0.234093,0.136243,0.228733,0.40093}",17420.6219,17478.9203,18192.5461,"Mixture",1009,70,0.363726461843409,"41.33%",701,118,0.8806,100.5135,10.2848,220.2544,291.6697,NA,"5.4998","1.4911","0.2711","0","0.0039","0.0182","0.0349","0.0365","0.934"
"One_class","UCE-2755","HKY+F+R3","R3",-8611.222,-6090.5927,"HKY{1,3.5931,1,1,3.5931,1}+F{0.3513,0.1829,0.1974,0.2684}",17512.4441,17561.5055,18225.3677,"Mixture",1009,70,0.363726461843409,"41.33%",701,112,0.8358,100.451,10.2967,223.7409,293.0995,NA,"4.7833","1.3894","0.2905","0","0.0035","0.0175","0.0401","0.0374","1.4234"
"Mixture","UCE-2767","TPM2u+FO+I+G4","I+G4",-7812.7245,-5934.6758,"TPM2u{0.5509,2.599,0.5509,1,2.599,1}+FO{0.3356,0.1517,0.1774,0.3352}",15905.449,15947.9463,16602.0069,"Mixture",1070,68,0.502803738317757,"37.29%",624,90,0.6923,96.5565,10.0585,166.6253,286.7599,NA,"3.3449","1.1565","0.3458","0","0","0.0106","0.0252","0.0331","0.2256"
"One_class","UCE-2767","TPM2u+F+I+G4","I+G4",-7814.026,-5934.6758,"TPM2u{0.5125,2.5183,0.5125,1,2.5183,1}+F{0.3535,0.148,0.1745,0.324}",15908.0521,15950.5494,16604.61,"Mixture",1070,68,0.502803738317757,"37.29%",624,90,0.6923,96.554,10.0581,197.3322,286.7304,NA,"3.3504","1.1572","0.3454","0","0","0.0105","0.0251","0.033","0.2257"
"Mixture","UCE-2789","TIM3+FO+R2","R2",-11738.1859,-8206.7208,"TIM3{1.2843,3.945,1,1.2843,3.032,1}+FO{0.2913,0.1848,0.1966,0.3273}",23554.3717,23556.8518,23755.9463,"Mixture",1298,17,0.278890600924499,"58.63%",987,4,0.1429,33.2411,6.81,10.0995,83.2374,NA,"3.47","1.5581","0.449","0","0.0187","0.0614","0.1119","0.171","0.5088"
"One_class","UCE-2789","TIM3+F+R2","R2",-11741.5058,-8206.7208,"TIM3{1.2488,3.898,1,1.2488,2.9427,1}+F{0.2754,0.1907,0.2067,0.3273}",23561.0116,23563.4917,23762.5862,"Mixture",1298,17,0.278890600924499,"58.63%",987,4,0.1429,33.2409,6.8103,10.0995,83.2435,NA,"3.4703","1.5587","0.4492","0","0.0189","0.0618","0.1119","0.17","0.5093"
"Mixture","UCE-278","MIX{TPM2u+FO,F81+FO}+R2","R2",-6829.9223,-5687.4629,"TPM2u{0.345982,2.94833}+FO{0.30594,0.175615,0.225503,0.292943};F81+FO{0.45366,0.185426,0.109236,0.251677}",13719.8446,13721.4592,13872.1189,"Mixture",1183,11,0.498732037193576,"33.31%",574,8,0.5,20.4006,5.3267,11.4891,40.1284,NA,"1.7654","0.5799","0.3285","0.0116","0.0227","0.0618","0.0889","0.1137","0.3664"
"One_class","UCE-278","TPM2u+F+R2","R2",-6847.0924,-5687.4629,"TPM2u{0.6986,2.3271,0.6986,1,2.3271,1}+F{0.3572,0.1744,0.1841,0.2843}",13746.1848,13747.3994,13878.1559,"Mixture",1183,11,0.498732037193576,"33.31%",574,8,0.5,20.489,5.3502,11.4891,40.2952,NA,"1.69","0.551","0.326","0.0088","0.0248","0.063","0.0929","0.118","0.3953"
"Mixture","UCE-2780","MIX{TPM3u+FO,F81+FO}+I+R2","I+R2",-9427.7061,-6067.4432,"TPM3u{2.02685,4.19404}+FO{0.335648,0.140028,0.18934,0.334984};F81+FO{0.0464591,0.500554,0.0960668,0.35692}",19117.4122,19156.8466,19761.5019,"Mixture",1009,61,0.319127849355798,"50.35%",722,90,0.7759,89.3486,9.7263,180.7374,259.6052,NA,"4.2499","1.8667","0.4392","0","0","0.0196","0.0344","0.046","0.4122"
"One_class","UCE-2780","TVM+F+I+R2","I+R2",-9442.594,-6067.4432,"TVM{0.956,2.9354,0.6823,1.5213,2.9354,1}+F{0.319,0.1882,0.1693,0.3235}",19143.188,19181.345,19777.4443,"Mixture",1009,61,0.319127849355798,"50.35%",722,90,0.7759,89.3176,9.7296,177.5106,260.2831,NA,"4.0953","1.7512","0.4276","0","0","0.0201","0.0357","0.046","0.4427"
"Mixture","UCE-2782","MIX{HKY+FO,K81+FO}+G","G4",-6035.1734,-4486.6956,"HKY{3.72943}+FO{0.297756,0.172727,0.207443,0.322075};K3P{0.0001,5.33043}+FQ",12296.3469,12334.3469,12824.5723,"Mixture",792,54,0.348484848484849,"42.30%",513,62,0.6078,81.2467,10.0746,108.5772,204.0522,NA,"4.1094","1.2909","0.3141","0","0.0064","0.0219","0.0377","0.0318","0.8308"
"One_class","UCE-2782","HKY+F+G4","G4",-6052.4006,-4486.6956,"HKY{1,3.3246,1,1,3.3246,1}+F{0.2746,0.183,0.2124,0.3299}",12324.8012,12360.6602,12839.0029,"Mixture",792,54,0.348484848484849,"42.30%",513,66,0.6471,81.5864,10.0868,112.2185,204.0883,NA,"3.9552","1.2225","0.3091","0","0.0066","0.0198","0.0391","0.0396","0.8833"
"Mixture","UCE-2790","K2P+G4","G4",-2177.0264,-1820.7925,"K2P{1,3.6206,1,1,3.6206,1}+G4{0.25,0.25,0.25,0.25}",4568.0529,4661.2464,4982.6704,"One_class",356,54,0.584269662921348,"23.60%",233,66,0.6471,82.7931,10.3399,182.6363,217.8731,NA,"0.9357","0.2967","0.3171","0","0.0022","0.0056","0.0089","0.0111","0.0544"
"One_class","UCE-2790","K2P+G4","G4",-2177.0221,-1820.7925,"K2P{1,3.6205,1,1,3.6205,1}+G4{0.25,0.25,0.25,0.25}",4568.0442,4661.2377,4982.6618,"One_class",356,54,0.584269662921348,"23.60%",233,66,0.6471,82.7917,10.3398,205.5651,217.8745,NA,"0.9356","0.2959","0.3163","0","0.0022","0.0056","0.0089","0.0111","0.0544"
"Mixture","UCE-2781","HKY+FO+G4","G4",-8690.1492,-6374.5255,"HKY{1,2.9777,1,1,2.9777,1}+FO{0.3167,0.186,0.1866,0.3107}",17564.2983,17580.8958,18026.566,"Mixture",1124,48,0.375444839857651,"43.06%",698,56,0.6667,72.2999,9.214,147.7363,206.0123,NA,"2.4719","0.9877","0.3996","0","0","0.0142","0.0284","0.0326","0.2243"
"One_class","UCE-2781","HKY+F+G4","G4",-8691.7051,-6374.5255,"HKY{1,2.9664,1,1,2.9664,1}+F{0.3007,0.1878,0.1926,0.3189}",17567.4102,17584.0077,18029.6779,"Mixture",1124,48,0.375444839857651,"43.06%",698,58,0.6905,72.2745,9.212,154.1233,205.8802,NA,"2.4734","0.9759","0.3946","0","0","0.0142","0.0284","0.0319","0.2243"
"Mixture","UCE-2799","K3Pu+FO+I+G4","I+G4",-9592.0202,-8726.618,"K3Pu{1,2.3277,0.6312,0.6312,2.3277,1}+FO{0.1355,0.3584,0.3721,0.1339}",19240.0404,19241.2839,19385.5476,"Mixture",1335,12,0.232958801498127,"44.94%",1067,12,0.6667,26.0064,6.6455,15.1987,59.7112,NA,"5.1073","0.9532","0.1866","0","0.0487","0.1415","0.2423","0.4671","0.6581"
"One_class","UCE-2799","K3Pu+F+I+G4","I+G4",-9594.6233,-8726.618,"K3Pu{1,2.3255,0.6723,0.6723,2.3255,1}+F{0.1468,0.3545,0.3665,0.1322}",19245.2465,19246.49,19390.7538,"Mixture",1335,12,0.232958801498127,"44.94%",1067,12,0.6667,26.0224,6.6466,15.1987,59.7334,NA,"5.0892","0.9516","0.187","0","0.0485","0.1445","0.2432","0.4749","0.6564"
"Mixture","UCE-2774","MIX{K3Pu+FO,K80+FO,F81+FO,F81+FO}+I+R2","I+R2",-9499.236,-6221.8335,"K3Pu{2.24149,0.762981}+FO{0.346762,0.164022,0.203343,0.285873};K2P{100}+FQ;F81+FO{0.799936,0.0531541,9.97636e-05,0.14681};F81+FO{0.000100925,0.133848,0.0442788,0.821772}",19248.472,19281.6649,19870.9815,"Mixture",1075,55,0.383255813953488,"49.12%",713,88,0.8462,87.0519,10.0425,162.4685,226.3492,NA,"4.4091","1.9391","0.4398","0","0.0066","0.0248","0.0378","0.0529","0.2552"
"One_class","UCE-2774","K3Pu+F+I+G4","I+G4",-9546.032,-6221.8335,"K3Pu{1,2.8589,0.6816,0.6816,2.8589,1}+F{0.3209,0.1708,0.1741,0.3343}",19320.0639,19347.3764,19887.7926,"Mixture",1075,55,0.383255813953488,"49.12%",713,94,0.9038,87.3968,10.0859,169.7881,227.3627,NA,"4.0444","1.8599","0.4599","0","0.0069","0.0232","0.0412","0.0529","0.2972"
"Mixture","UCE-2794","MIX{TPM2u+FO,TPM3u+FO}+I+G","I+G4",-10573.0208,-6850.6093,"TPM2u{0.639772,4.51823}+FO{0.331035,0.219656,0.170178,0.279132};TPM3u{2.48646,1.2342}+FO{0.238285,0.146712,0.177451,0.437552}",21334.0415,21352.3033,21801.9936,"Mixture",1073,42,0.19291705498602,"64.12%",877,50,0.641,69.4797,9.0782,144.8447,172.2173,NA,"5.858","2.6785","0.4572","0","0","0.0372","0.0661","0.0829","0.5819"
"One_class","UCE-2794","TVM+F+I+G4","I+G4",-10600.0706,-6850.6093,"TVM{0.9564,2.7219,0.5859,1.4273,2.7219,1}+F{0.3144,0.1698,0.1657,0.35}",21380.1412,21396.8215,21828.1805,"Mixture",1073,42,0.19291705498602,"64.12%",877,52,0.6667,70.1929,9.1332,83.4086,174.1687,NA,"5.3554","2.5819","0.4821","0","0.001","0.0388","0.0723","0.0667","0.6856"
"Mixture","UCE-279","K3Pu+FO+I+G4","I+G4",-10746.5358,-7519.591,"K3Pu{1,2.5847,0.6313,0.6313,2.5847,1}+FO{0.3249,0.1606,0.1978,0.3167}",21569.0715,21571.5855,21763.0602,"Mixture",1218,17,0.253694581280788,"54.76%",923,2,0.0714,35.6467,7.3886,8.4853,81.5831,NA,"2.9734","1.2159","0.4089","0.0065","0.0308","0.0585","0.0959","0.1121","0.3854"
"One_class","UCE-279","K3Pu+F+I+G4","I+G4",-10746.7525,-7519.591,"K3Pu{1,2.5836,0.6323,0.6323,2.5836,1}+F{0.3243,0.1642,0.1956,0.316}",21569.505,21572.019,21763.4937,"Mixture",1218,17,0.253694581280788,"54.76%",923,2,0.0714,35.647,7.3887,8.4853,81.5839,NA,"2.9733","1.2158","0.4089","0.0064","0.0308","0.0584","0.0959","0.1121","0.3853"
"Mixture","UCE-276","TVM+FO+I+G4","I+G4",-8138.3427,-6056.8219,"TVM{1.0824,3.0885,0.4958,1.1617,3.0885,1}+FO{0.3072,0.197,0.2079,0.2879}",16556.6854,16601.8054,17245.9935,"Mixture",1016,67,0.401574803149606,"41.83%",677,96,0.75,97.9178,10.1857,251.7856,288.891,NA,"2.7381","0.9887","0.3611","0","0","0.0095","0.0206","0.0294","0.188"
"One_class","UCE-276","TIM3+F+I+G4","I+G4",-8148.5124,-6056.8219,"TIM3{1.7098,4.0122,1,1.7098,5.2776,1}+F{0.3047,0.1813,0.2366,0.2774}",16575.0247,16619.454,17259.4091,"Mixture",1016,67,0.401574803149606,"41.83%",677,104,0.8125,98.2339,10.2028,323.7653,288.9127,NA,"2.7028","1.0452","0.3867","0","0","0.0096","0.0209","0.0292","0.1937"
"Mixture","UCE-2800","HKY+FO+I+G4","I+G4",-9120.5545,-7769.2349,"HKY{1,3.1015,1,1,3.1015,1}+FO{0.2909,0.189,0.1933,0.3269}",18291.109,18292.1482,18419.9157,"Mixture",1277,11,0.291307752545027,"45.97%",888,0,0,19.0301,5.0516,0,37.6421,NA,"3.0151","1.048","0.3476","0.0371","0.065","0.103","0.1585","0.2029","0.5589"
"One_class","UCE-2800","HKY+F+I+G4","I+G4",-9121.3403,-7769.2349,"HKY{1,3.117,1,1,3.117,1}+F{0.2886,0.1877,0.1871,0.3366}",18292.6806,18293.7197,18421.4873,"Mixture",1277,11,0.291307752545027,"45.97%",888,0,0,19.033,5.0524,0,37.6466,NA,"3.0122","1.0472","0.3477","0.0373","0.0651","0.1027","0.1587","0.2033","0.5592"
"Mixture","UCE-2809","MIX{HKY+FO,JC+FO}+R2","R2",-8105.0908,-7517.6547,"HKY{6.05457}+FO{0.306828,0.181091,0.195752,0.316329};JC",16266.1816,16267.4881,16410.3352,"Mixture",1272,12,0.31996855345912,"40.80%",819,4,0.2222,24.6289,6.2311,7.4833,55.5243,NA,"2.2522","0.9224","0.4096","0.0051","0.0282","0.056","0.1032","0.1365","0.503"
"One_class","UCE-2809","TPM3u+F+R2","R2",-8114.3922,-7517.6547,"TPM3u{1.4452,3.968,1,1.4452,3.968,1}+F{0.2972,0.1881,0.2016,0.3131}",16284.7843,16286.0909,16428.938,"Mixture",1272,12,0.31996855345912,"40.80%",819,4,0.2222,24.7141,6.252,7.4833,55.7472,NA,"2.1678","0.8761","0.4041","0.0052","0.0281","0.0574","0.1072","0.1419","0.5407"
