"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-273","One_class","Mixture",44,0.4151,0.1887,0.0541,10,0.1359,NA
"UCE-2735","One_class","Mixture",68,0.4359,0.36,0.0823,10,0.6372,NA
"UCE-2733","One_class","Mixture",10,0.119,0.0399,0.0136,2,0.0884,NA
"UCE-2746","One_class","Mixture",6,0.0545,0.1062,0.0452,3,0.0977,NA
"UCE-2742","One_class","Mixture",28,0.2295,0.205,0.0341,6,0.4199,NA
"UCE-2765","One_class","Mixture",0,0,0.0473,0.0137,0,0.0862,NA
"UCE-2748","One_class","Mixture",42,0.5,0.0428,0.0123,6,0.1807,NA
"UCE-2736","One_class","Mixture",26,0.2653,0.1467,0.0231,5,0.2847,NA
"UCE-2754","One_class","Mixture",34,0.3864,0.0483,0.0143,8,0.0701,NA
"UCE-2740","One_class","Mixture",4,0.0392,5e-04,1e-04,1,0.0013,NA
"UCE-2768","One_class","Mixture",0,0,0.0435,0.0172,0,0.0925,NA
"UCE-2758","One_class","Mixture",30,0.2,0.2794,0.0427,7,0.7543,NA
"UCE-2769","One_class","Mixture",0,0,0.0287,0.0131,0,0.0599,NA
"UCE-2745","One_class","Mixture",32,0.32,0.1685,0.0312,6,0.3047,NA
"UCE-2755","One_class","Mixture",8,0.0588,0.0153,0.0065,3,0.0649,NA
"UCE-2757","One_class","Mixture",26,0.2708,0.0092,0.0064,8,0.0319,NA
"UCE-2770","One_class","Mixture",10,0.2941,1.1076,0.312,2,3.501,NA
"UCE-2773","One_class","Mixture",8,0.25,0.2673,0.0787,2,0.4198,NA
"UCE-2778","One_class","Mixture",4,0.1176,0.156,0.0581,1,0.3307,NA
"UCE-276","One_class","Mixture",66,0.5077,0.6951,0.1815,11,1.6902,NA
"UCE-2781","One_class","Mixture",32,0.3721,0.2186,0.0561,8,0.5572,NA
"UCE-2767","One_class","Mixture",40,0.303,0.107,0.0229,8,0.1873,NA
"UCE-278","One_class","Mixture",0,0,0.1408,0.0606,0,0.3484,NA
"UCE-2789","One_class","Mixture",0,0,0.014,0.0037,0,0.0226,NA
"UCE-2775","One_class","Mixture",26,0.2766,0.0663,0.0147,5,0.3074,NA
"UCE-2772","One_class","Mixture",48,0.5581,0.2202,0.0457,11,0.3292,NA
"UCE-2771","One_class","Mixture",28,0.2414,0.0212,0.0054,8,0.064,NA
"UCE-2794","One_class","Mixture",26,0.325,1.0822,0.238,6,2.2996,NA
"UCE-2774","One_class","Mixture",48,0.4528,0.2081,0.0368,7,0.3146,NA
"UCE-2782","One_class","Mixture",20,0.1923,6e-04,2e-04,5,9e-04,NA
"UCE-2784","One_class","Mixture",10,0.1389,0.0143,0.0101,4,0.0434,NA
"UCE-2799","One_class","Mixture",0,0,0.0507,0.016,0,0.048,NA
"UCE-2780","One_class","Mixture",36,0.3103,0.0368,0.0101,10,0.0716,NA
"UCE-279","One_class","Mixture",0,0,0.1662,0.0574,0,0.5645,NA
"UCE-2800","One_class","Mixture",0,0,0.0059,0.0019,0,0.0079,NA
"UCE-2785","One_class","Mixture",36,0.3158,0.173,0.0434,5,0.3486,NA
"UCE-2809","One_class","Mixture",0,0,0.081,0.037,0,0.2372,NA
"UCE-2797","One_class","Mixture",10,0.1282,0.1509,0.0296,2,0.4812,NA
"UCE-2788","One_class","Mixture",58,0.5,0.0626,0.0143,12,0.1596,NA
"UCE-277","One_class","Mixture",78,0.5571,0.1702,0.0382,15,0.548,NA
"UCE-2790","One_class","Mixture",18,0.1731,0.0098,0.0068,5,0.0351,NA
"UCE-2796","One_class","Mixture",54,0.45,0.1339,0.0267,10,0.2715,NA
"UCE-2811","One_class","Mixture",0,0,0.0863,0.0257,0,0.1707,NA
"UCE-280","One_class","Mixture",4,0.125,0.0409,0.0126,1,0.0815,NA
"UCE-2817","One_class","Mixture",0,0,0.0068,0.0019,0,0.0117,NA
"UCE-27","One_class","Mixture",44,0.3333,0.0256,0.0105,11,0.0845,NA
"UCE-2815","One_class","Mixture",14,0.4118,0.4527,0.1231,5,1.2128,NA
"UCE-2801","One_class","Mixture",10,0.1064,0.0176,0.0082,4,0.0406,NA
"UCE-2823","One_class","Mixture",0,0,0.0023,7e-04,0,0.0021,NA
"UCE-2827","One_class","Mixture",2,0.1429,4.119,1.289,1,6.5648,NA
"UCE-2825","One_class","Mixture",2,0.0588,0.0531,0.0147,1,0.1259,NA
"UCE-2795","One_class","Mixture",48,0.5,0.1197,0.0598,13,0.4143,NA
"UCE-2802","One_class","Mixture",18,0.1875,0.032,0.0083,5,0.0686,NA
"UCE-2810","One_class","Mixture",38,0.38,0.3804,0.2326,8,1.7716,NA
"UCE-2834","One_class","Mixture",0,0,0.1326,0.0539,0,0.3212,NA
"UCE-2833","One_class","Mixture",2,0.0256,0.0041,7e-04,1,0.0047,NA
"UCE-2839","One_class","Mixture",0,0,0.3752,0.1567,0,1.4061,NA
"UCE-2814","One_class","Mixture",8,0.1,0.0491,0.0129,2,0.1581,NA
"UCE-2840","One_class","Mixture",0,0,0.1459,0.0605,0,0.4318,NA
"UCE-2835","One_class","Mixture",34,0.4722,0.1706,0.0326,4,0.468,NA
"UCE-2812","One_class","Mixture",38,0.3333,0.1179,0.0438,8,0.3416,NA
"UCE-2816","One_class","Mixture",36,0.4865,0.0311,0.0148,8,0.0539,NA
"UCE-2831","One_class","Mixture",2,0.0208,0.0106,0.0049,1,0.0245,NA
"UCE-2828","One_class","Mixture",36,0.3396,0.0073,0.0012,8,0.0223,NA
"UCE-2846","One_class","Mixture",0,0,0.0177,0.0051,0,0.0419,NA
"UCE-2844","One_class","Mixture",50,0.5319,0.1369,0.0259,10,0.2145,NA
"UCE-2853","One_class","Mixture",16,0.3077,0.0704,0.016,3,0.1488,NA
"UCE-2818","One_class","Mixture",22,0.1897,0.5581,0.1133,5,1.9168,NA
"UCE-2843","One_class","Mixture",10,0.1064,0.0837,0.0212,3,0.1377,NA
"UCE-2849","One_class","Mixture",24,0.2449,0.0023,7e-04,5,0.0061,NA
"UCE-2847","One_class","Mixture",26,0.3333,0.0054,0.002,7,0.0132,NA
"UCE-2841","One_class","Mixture",44,0.386,0.0549,0.0136,9,0.1211,NA
"UCE-2861","One_class","Mixture",38,0.3585,0.7526,0.1907,10,2.9222,NA
"UCE-2856","One_class","Mixture",30,0.2679,0.1248,0.0197,9,0.1622,NA
"UCE-2857","One_class","Mixture",2,0.0204,0.1255,0.0258,1,0.3577,NA
"UCE-2858","One_class","Mixture",14,0.1522,1e-04,0,4,1e-04,NA
"UCE-2851","One_class","Mixture",46,0.4694,0.1279,0.0256,11,0.2331,NA
"UCE-2869","One_class","Mixture",28,0.3256,0.0903,0.0217,5,0.1564,NA
"UCE-2878","One_class","Mixture",0,0,0.0049,0.0012,0,0.0093,NA
"UCE-2882","One_class","Mixture",0,0,0.4331,0.1399,0,1.0075,NA
"UCE-285","One_class","Mixture",10,0.0806,0.0105,0.0041,3,0.0237,NA
"UCE-2870","One_class","Mixture",66,0.569,0.5508,0.1113,12,1.1567,NA
"UCE-2866","One_class","Mixture",40,0.4,0.0347,0.0116,7,0.0551,NA
"UCE-287","One_class","Mixture",0,0,0.0117,0.0033,0,0.0237,NA
"UCE-286","One_class","Mixture",90,0.75,0.1039,0.0303,18,0.2786,NA
"UCE-2890","One_class","Mixture",8,0.3077,0.1584,0.0472,2,0.2819,NA
"UCE-2875","One_class","Mixture",50,0.3846,0.0377,0.0095,13,0.0567,NA
"UCE-2865","One_class","Mixture",30,0.2778,0.1183,0.0232,4,0.5434,NA
"UCE-2889","One_class","Mixture",0,0,0.0255,0.0081,0,0.0722,NA
"UCE-2879","One_class","Mixture",24,0.2857,1e-04,0,6,2e-04,NA
"UCE-2886","One_class","Mixture",2,0.0244,7e-04,1e-04,1,0.0016,NA
"UCE-2874","One_class","Mixture",42,0.3231,0.0533,0.013,10,0.0912,NA
"UCE-2905","One_class","Mixture",0,0,0.018,0.0057,0,0.0266,NA
"UCE-2901","One_class","Mixture",0,0,0.1325,0.0581,0,0.4146,NA
"UCE-2892","One_class","Mixture",36,0.4,0.119,0.0283,7,0.1182,NA
"UCE-2887","One_class","Mixture",6,0.0508,0.0032,0.0016,1,0.0097,NA
"UCE-288","One_class","Mixture",58,0.3919,0.0348,0.0105,13,0.1198,NA
"UCE-2910","One_class","Mixture",4,0.1538,0.2181,0.067,1,0.1554,NA
"UCE-2893","One_class","Mixture",54,0.5,0.041,0.0129,12,0.1168,NA
"UCE-2888","One_class","Mixture",30,0.2885,0.0184,0.0085,9,0.0657,NA
"UCE-2895","One_class","Mixture",42,0.3962,0.0687,0.0181,11,0.1211,NA
"UCE-2908","One_class","Mixture",14,0.1628,0.0144,0.0056,5,0.0308,NA
"UCE-2920","One_class","Mixture",0,0,0.0915,0.0393,0,0.1713,NA
"UCE-2907","One_class","Mixture",62,0.5,0.0404,0.0106,9,0.0439,NA
"UCE-2897","One_class","Mixture",52,0.4815,0.0223,0.0075,12,0.0536,NA
"UCE-290","One_class","Mixture",20,0.1786,0.0476,0.0103,6,0.0787,NA
"UCE-2909","One_class","Mixture",36,0.2903,0.2067,0.0392,8,0.57,NA
"UCE-2903","One_class","Mixture",72,0.5902,0.0288,0.0094,17,0.0595,NA
"UCE-2899","One_class","Mixture",66,0.44,0.0477,0.0134,13,0.0895,NA
"UCE-2921","One_class","Mixture",10,0.1136,0.2033,0.0423,2,0.6174,NA
"UCE-291","One_class","Mixture",30,0.4412,7e-04,2e-04,8,0.0023,NA
"UCE-2915","One_class","Mixture",66,0.5156,0.0286,0.0094,11,0.0996,NA
"UCE-2917","One_class","Mixture",34,0.3469,0.1072,0.0206,9,0.2109,NA
"UCE-2911","One_class","Mixture",24,0.25,0.078,0.0157,7,0.2446,NA
"UCE-2932","One_class","Mixture",0,0,0.0027,7e-04,0,0.0078,NA
"UCE-292","One_class","Mixture",64,0.5079,0.1778,0.0405,11,0.4657,NA
"UCE-2938","One_class","Mixture",0,0,0.2364,0.0582,0,0.743,NA
"UCE-2927","One_class","Mixture",38,0.4222,0.2437,0.0453,7,0.4238,NA
"UCE-2923","One_class","Mixture",8,0.0656,0.0583,0.012,4,0.1622,NA
"UCE-2928","One_class","Mixture",36,0.383,0.0365,0.0107,8,0.0671,NA
"UCE-2936","One_class","Mixture",8,0.0976,0.1933,0.0395,4,0.2971,NA
"UCE-2925","One_class","Mixture",48,0.4138,0.0278,0.0094,10,0.1305,NA
"UCE-2924","One_class","Mixture",28,0.2333,0.0057,9e-04,7,0.0173,NA
"UCE-2941","One_class","Mixture",36,0.3,0.56,0.1027,7,1.6046,NA
"UCE-2959","One_class","Mixture",2,0.1111,0.1846,0.0656,1,0.3437,NA
"UCE-2933","One_class","Mixture",24,0.2264,0.138,0.0958,8,0.8743,NA
"UCE-2960","One_class","Mixture",0,0,0.021,0.0079,0,0.0434,NA
"UCE-2939","One_class","Mixture",32,0.32,0.1238,0.0234,6,0.35,NA
"UCE-2937","One_class","Mixture",18,0.1636,0.0549,0.0147,3,0.0746,NA
"UCE-294","One_class","Mixture",44,0.3548,0.265,0.0569,9,0.7499,NA
"UCE-2943","One_class","Mixture",64,0.6038,0.097,0.0259,16,0.2233,NA
"UCE-2966","One_class","Mixture",0,0,0.0494,0.0149,0,0.1129,NA
"UCE-2940","One_class","Mixture",74,0.6271,0.0952,0.0224,16,0.1066,NA
"UCE-2954","One_class","Mixture",30,0.3191,0.0956,0.0368,7,0.1778,NA
"UCE-2958","One_class","Mixture",6,0.0411,0.0244,0.0057,2,0.0631,NA
"UCE-2952","One_class","Mixture",42,0.4038,0.0869,0.0174,10,0.1404,NA
"UCE-2968","One_class","Mixture",0,0,0.1258,0.041,0,0.2403,NA
"UCE-2965","One_class","Mixture",10,0.1316,0.0138,0.0039,2,0.0601,NA
"UCE-2955","One_class","Mixture",40,0.3922,0.1742,0.0894,7,0.7114,NA
"UCE-2964","One_class","Mixture",36,0.3913,0.0797,0.0212,8,0.1791,NA
"UCE-2963","One_class","Mixture",16,0.1951,0.0648,0.0172,4,0.1645,NA
"UCE-2962","One_class","Mixture",20,0.1852,0.008,0.0056,6,0.0291,NA
"UCE-2992","One_class","Mixture",0,0,0.1454,0.0686,0,0.4161,NA
"UCE-2969","One_class","Mixture",28,0.2857,0.009,0.0013,7,0.0224,NA
"UCE-2970","One_class","Mixture",4,0.0571,0.0288,0.0078,2,0.0589,NA
"UCE-2978","One_class","Mixture",72,0.5714,2.4406,0.5291,14,3.0767,NA
"UCE-2973","One_class","Mixture",42,0.3889,0.0297,0.0105,9,0.0843,NA
"UCE-2975","One_class","Mixture",10,0.1087,3e-04,1e-04,3,8e-04,NA
"UCE-2987","One_class","Mixture",42,0.42,0.2299,0.055,7,0.4983,NA
"UCE-2995","One_class","Mixture",4,0.1176,0.1206,0.0402,1,0.2579,NA
"UCE-2971","One_class","Mixture",18,0.1579,0.0453,0.0146,5,0.0838,NA
"UCE-298","One_class","Mixture",56,0.4242,0.1342,0.0347,13,0.3492,NA
"UCE-2997","One_class","Mixture",2,0.0667,0.3101,0.0852,1,0.946,NA
"UCE-2999","One_class","Mixture",0,0,0.0065,0.0018,0,0.017,NA
"UCE-3000","One_class","Mixture",0,0,0.0358,0.0148,0,0.0592,NA
"UCE-2980","One_class","Mixture",40,0.3571,0.1255,0.0275,6,0.4106,NA
"UCE-299","One_class","Mixture",30,0.3409,0.654,0.2215,8,3.3719,NA
"UCE-2991","One_class","Mixture",42,0.4286,0.0813,0.0168,9,0.1143,NA
"UCE-2981","One_class","Mixture",40,0.3846,0.0262,0.0102,6,0.0799,NA
"UCE-297","One_class","Mixture",40,0.2941,0.1353,0.0173,8,0.301,NA
"UCE-29","One_class","Mixture",12,0.2069,0.0992,0.0252,1,0.332,NA
"UCE-3009","One_class","Mixture",8,0.25,0.2721,0.0771,2,0.7698,NA
"UCE-2994","One_class","Mixture",32,0.4444,0.0572,0.0153,7,0.1813,NA
"UCE-2998","One_class","Mixture",40,0.3279,0.0535,0.0146,10,0.1064,NA
"UCE-3004","One_class","Mixture",26,0.3514,0.0033,0.0015,5,0.0111,NA
"UCE-3026","One_class","Mixture",0,0,0.0371,0.0146,0,0.0597,NA
"UCE-3003","One_class","Mixture",0,0,0.0024,4e-04,0,0.0045,NA
"UCE-2","One_class","Mixture",38,0.3276,0.0192,0.0108,7,0.0604,NA
"UCE-3014","One_class","Mixture",22,0.2444,0.0372,0.0105,4,0.1799,NA
"UCE-3031","One_class","Mixture",0,0,0.0177,0.0059,0,0.0204,NA
"UCE-300","One_class","Mixture",30,0.3571,1e-04,0,7,1e-04,NA
"UCE-3016","One_class","Mixture",46,0.46,0.057,0.0126,12,0.1915,NA
"UCE-3008","One_class","Mixture",100,0.7463,0.1528,0.0251,21,0.2834,NA
"UCE-3018","One_class","Mixture",24,0.2353,0.0015,8e-04,9,0.0074,NA
"UCE-3036","One_class","Mixture",0,0,0.0766,0.0441,0,0.1805,NA
"UCE-3010","One_class","Mixture",44,0.3492,0.0752,0.0242,10,0.2111,NA
"UCE-3024","One_class","Mixture",44,0.3793,0.006,0.004,10,0.0306,NA
"UCE-3044","One_class","Mixture",0,0,0.0057,0.0017,0,0.0156,NA
"UCE-3043","One_class","Mixture",0,0,0.1028,0.0301,0,0.1165,NA
"UCE-3028","One_class","Mixture",34,0.3953,0.0252,0.0056,8,0.0815,NA
"UCE-3025","One_class","Mixture",14,0.14,0.0109,0.0048,3,0.0279,NA
"UCE-3032","One_class","Mixture",58,0.5273,0.0405,0.0121,10,0.2367,NA
"UCE-3039","One_class","Mixture",2,0.0417,0.0042,0.0011,1,0.0086,NA
"UCE-3020","One_class","Mixture",14,0.125,1e-04,0,5,1e-04,NA
"UCE-3053","One_class","Mixture",0,0,0.0356,0.0103,0,0.0464,NA
"UCE-3027","One_class","Mixture",94,0.6714,0.3153,0.0596,19,0.4565,NA
"UCE-3033","One_class","Mixture",18,0.2571,0.0526,0.0172,4,0.1652,NA
"UCE-301","One_class","Mixture",28,0.3256,0.0259,0.0091,7,0.0473,NA
"UCE-3059","One_class","Mixture",0,0,0.0031,0.0011,0,0.0046,NA
"UCE-3057","One_class","Mixture",26,0.3171,0.0031,5e-04,5,0.0072,NA
"UCE-3055","One_class","Mixture",34,0.3036,0.0256,0.0094,7,0.0504,NA
"UCE-3049","One_class","Mixture",18,0.1552,0.0499,0.0171,4,0.1115,NA
"UCE-3046","One_class","Mixture",46,0.3651,0.0625,0.0146,8,0.1004,NA
"UCE-3072","One_class","Mixture",0,0,0.0492,0.0192,0,0.1071,NA
"UCE-3067","One_class","Mixture",0,0,0.1071,0.0663,0,0.3193,NA
"UCE-3061","One_class","Mixture",26,0.2364,0.1034,0.0207,6,0.2119,NA
"UCE-3054","One_class","Mixture",0,0,0.0017,6e-04,0,0.0053,NA
"UCE-3051","One_class","Mixture",32,0.2581,0.0727,0.0158,7,0.1178,NA
"UCE-305","One_class","Mixture",8,0.087,0.012,0.0032,2,0.0274,NA
"UCE-3068","One_class","Mixture",32,0.4,0.0579,0.0146,7,0.1183,NA
"UCE-3058","One_class","Mixture",26,0.2826,0.2468,0.0605,4,0.4734,NA
"UCE-3074","One_class","Mixture",46,0.377,0.1052,0.0237,11,0.1164,NA
"UCE-3079","One_class","Mixture",2,0.0625,0.1028,0.0388,1,0.237,NA
"UCE-3083","One_class","Mixture",0,0,0.0124,0.0033,0,0.0177,NA
"UCE-3069","One_class","Mixture",30,0.2941,0.0692,0.0158,7,0.0868,NA
"UCE-3071","One_class","Mixture",16,0.16,0.0633,0.0101,5,0.0674,NA
"UCE-3060","One_class","Mixture",46,0.5,0.0791,0.0226,11,0.1128,NA
"UCE-3070","One_class","Mixture",28,0.2642,0.0133,0.0037,9,0.0357,NA
"UCE-3077","One_class","Mixture",48,0.3934,0.0037,7e-04,10,0.0093,NA
"UCE-3081","One_class","Mixture",18,0.3,0.0092,0.0024,4,0.0215,NA
"UCE-3084","One_class","Mixture",76,0.6032,1.5059,0.3161,13,2.9606,NA
"UCE-3095","One_class","Mixture",2,0.0625,0.0354,0.015,1,0.0608,NA
"UCE-308","One_class","Mixture",42,0.3281,0.3855,0.1651,7,0.96,NA
"UCE-3092","One_class","Mixture",56,0.6087,0.1853,0.0287,12,0.3024,NA
"UCE-3082","One_class","Mixture",26,0.2321,0.0633,0.0127,6,0.096,NA
"UCE-3085","One_class","Mixture",34,0.3469,0.0119,0.0057,9,0.0313,NA
"UCE-309","One_class","Mixture",0,0,0.0079,0.0023,0,0.02,NA
"UCE-3101","One_class","Mixture",0,0,0.0613,0.0231,0,0.1325,NA
"UCE-3078","One_class","Mixture",28,0.2188,0.0277,0.0049,6,0.0782,NA
"UCE-3116","One_class","Mixture",0,0,0.0377,0.0149,0,0.0663,NA
"UCE-3115","One_class","Mixture",4,0.1176,0.1048,0.0286,1,0.2101,NA
"UCE-3121","One_class","Mixture",0,0,0.0735,0.0236,0,0.1867,NA
"UCE-3096","One_class","Mixture",74,0.5781,0.1724,0.0328,8,0.3822,NA
"UCE-3097","One_class","Mixture",50,0.5556,0.041,0.0136,12,0.1146,NA
"UCE-3100","One_class","Mixture",26,0.26,0.0846,0.0227,7,0.1351,NA
"UCE-3089","One_class","Mixture",24,0.1714,0.0324,0.0142,6,0.116,NA
"UCE-3117","One_class","Mixture",30,0.3333,1.9875,0.6601,8,5.8806,NA
"UCE-3131","One_class","Mixture",4,0.1667,0.8906,0.3189,2,2.4201,NA
"UCE-3105","One_class","Mixture",10,0.125,0.0745,0.0172,1,0.1198,NA
"UCE-3106","One_class","Mixture",44,0.3729,0.1635,0.0319,8,0.2607,NA
"UCE-3099","One_class","Mixture",34,0.3864,0.0815,0.0178,7,0.1278,NA
"UCE-3104","One_class","Mixture",20,0.2,0.0188,0.0094,5,0.0663,NA
"UCE-3113","One_class","Mixture",34,0.3778,0.1417,0.0281,8,0.2496,NA
"UCE-3141","One_class","Mixture",0,0,0.0131,0.0038,0,0.0157,NA
"UCE-3122","One_class","Mixture",40,0.5714,0.0198,0.0083,10,0.0538,NA
"UCE-3126","One_class","Mixture",12,0.1277,0.0108,0.0025,4,0.0206,NA
"UCE-3110","One_class","Mixture",72,0.5806,0.2388,0.0399,15,0.3205,NA
"UCE-3138","One_class","Mixture",32,0.4,0.2345,0.0826,6,0.8602,NA
"UCE-3134","One_class","Mixture",54,0.3649,0.632,0.1327,8,1.5109,NA
"UCE-3114","One_class","Mixture",68,0.5574,0.0795,0.0244,15,0.2103,NA
"UCE-3139","One_class","Mixture",46,0.3538,0.748,0.123,8,1.4775,NA
"UCE-3158","One_class","Mixture",0,0,0.0584,0.0172,0,0.1564,NA
"UCE-3135","One_class","Mixture",24,0.2182,0.0443,0.0086,5,0.0854,NA
"UCE-3130","One_class","Mixture",20,0.1613,0.0094,0.0048,6,0.0268,NA
"UCE-3137","One_class","Mixture",72,0.6667,0.2024,0.0298,13,0.29,NA
"UCE-3129","One_class","Mixture",26,0.2,0.0342,0.0098,6,0.051,NA
"UCE-3163","One_class","Mixture",0,0,0.072,0.0209,0,0.0937,NA
"UCE-3157","One_class","Mixture",14,0.1892,0.0014,3e-04,4,0.0023,NA
"UCE-3150","One_class","Mixture",62,0.6327,0.1146,0.0226,10,0.1547,NA
"UCE-3156","One_class","Mixture",12,0.1622,1e-04,0,4,1e-04,NA
"UCE-3166","One_class","Mixture",0,0,0.1641,0.0593,0,0.3948,NA
"UCE-314","One_class","Mixture",88,0.5301,0.145,0.0248,17,0.1612,NA
"UCE-3160","One_class","Mixture",8,0.1026,0.0255,0.0049,2,0.0774,NA
"UCE-3170","One_class","Mixture",2,0.0588,0.3949,0.136,1,0.979,NA
"UCE-3169","One_class","Mixture",0,0,0.0283,0.0074,0,0.0521,NA
"UCE-3154","One_class","Mixture",46,0.3833,9e-04,2e-04,11,0.0024,NA
"UCE-3159","One_class","Mixture",30,0.2679,0.5158,0.3208,6,2.478,NA
"UCE-3167","One_class","Mixture",0,0,3e-04,2e-04,0,9e-04,NA
"UCE-3180","One_class","Mixture",0,0,0.0031,0.0012,0,0.006,NA
"UCE-3183","One_class","Mixture",0,0,0.4934,0.1924,0,1.5642,NA
"UCE-3178","One_class","Mixture",0,0,0.0109,0.0027,0,0.0131,NA
"UCE-3181","One_class","Mixture",4,0.1176,0.7237,0.2633,1,2.4705,NA
"UCE-3177","One_class","Mixture",30,0.4286,0.0103,0.0067,7,0.0286,NA
"UCE-3161","One_class","Mixture",36,0.3396,0.0018,4e-04,8,0.0048,NA
"UCE-3186","One_class","Mixture",4,0.0377,9e-04,3e-04,1,0.0028,NA
"UCE-3194","One_class","Mixture",0,0,0.0017,4e-04,0,0.0048,NA
"UCE-3187","One_class","Mixture",16,0.2222,0.0505,0.0128,4,0.1942,NA
"UCE-3179","One_class","Mixture",36,0.3051,0.1212,0.0311,8,0.2301,NA
"UCE-319","One_class","Mixture",0,0,0.0017,5e-04,0,0.0047,NA
"UCE-3200","One_class","Mixture",0,0,0.007,0.0017,0,0.012,NA
"UCE-317","One_class","Mixture",32,0.4103,0.018,0.009,6,0.1028,NA
"UCE-315","One_class","Mixture",56,0.359,0.1049,0.0219,11,0.3906,NA
"UCE-320","One_class","Mixture",0,0,0.0208,0.006,0,0.0686,NA
"UCE-3212","One_class","Mixture",2,0.0588,0.2457,0.0938,1,0.7097,NA
"UCE-3211","One_class","Mixture",0,0,0.2395,0.0786,0,0.7365,NA
"UCE-3199","One_class","Mixture",34,0.4857,0.1874,0.0452,6,0.4172,NA
"UCE-3213","One_class","Mixture",4,0.1176,0.3124,0.0877,1,0.6236,NA
"UCE-3188","One_class","Mixture",52,0.3939,0.128,0.0218,11,0.223,NA
"UCE-3222","One_class","Mixture",0,0,0.0063,0.002,0,0.013,NA
"UCE-3193","One_class","Mixture",64,0.6038,0.0125,0.006,13,0.0416,NA
"UCE-3215","One_class","Mixture",2,0.0625,0.2185,0.0624,1,0.5985,NA
"UCE-3191","One_class","Mixture",20,0.1587,0.0411,0.0122,6,0.1007,NA
"UCE-3223","One_class","Mixture",0,0,0.0551,0.0367,0,0.1626,NA
"UCE-3196","One_class","Mixture",14,0.1129,0.0783,0.0347,2,0.2215,NA
"UCE-3198","One_class","Mixture",26,0.26,0.062,0.0134,8,0.1373,NA
"UCE-3224","One_class","Mixture",70,0.614,0.4774,0.1072,14,1.1058,NA
"UCE-3202","One_class","Mixture",24,0.25,0.0156,0.0072,8,0.0382,NA
"UCE-318","One_class","Mixture",82,0.5467,0.0822,0.0164,19,0.0777,NA
"UCE-3239","One_class","Mixture",0,0,0.0027,8e-04,0,0.0058,NA
"UCE-3241","One_class","Mixture",0,0,0.0185,0.0057,0,0.0401,NA
"UCE-3217","One_class","Mixture",22,0.1692,0.01,0.0054,5,0.0468,NA
"UCE-3225","One_class","Mixture",44,0.2895,0.3003,0.0562,7,0.6128,NA
"UCE-3237","One_class","Mixture",22,0.5,0.8765,0.1813,6,1.4969,NA
"UCE-3235","One_class","Mixture",40,0.4545,0.0395,0.0112,10,0.0724,NA
"UCE-3231","One_class","Mixture",48,0.48,0.0414,0.0216,11,0.1416,NA
"UCE-3250","One_class","Mixture",0,0,0.1668,0.064,0,0.2555,NA
"UCE-3228","One_class","Mixture",60,0.5455,0.0285,0.01,16,0.0414,NA
"UCE-3234","One_class","Mixture",30,0.2308,0.0449,0.0152,8,0.0969,NA
"UCE-3257","One_class","Mixture",0,0,0.0228,0.0077,0,0.0443,NA
"UCE-3238","One_class","Mixture",32,0.2909,0.0369,0.0127,6,0.0693,NA
"UCE-3258","One_class","Mixture",0,0,0.1857,0.0605,0,0.528,NA
"UCE-3248","One_class","Mixture",12,0.1364,0.2437,0.0389,4,0.5349,NA
"UCE-3246","One_class","Mixture",16,0.1633,0.0179,0.0063,5,0.0364,NA
"UCE-323","One_class","Mixture",72,0.6316,0.0257,0.0086,17,0.062,NA
"UCE-3233","One_class","Mixture",72,0.5373,0.2173,0.0427,12,0.2809,NA
"UCE-3247","One_class","Mixture",14,0.1522,0.0023,4e-04,5,0.0029,NA
"UCE-322","One_class","Mixture",76,0.5135,0.2356,0.0369,14,0.3261,NA
"UCE-3265","One_class","Mixture",4,0.2222,0.2078,0.0622,1,0.2608,NA
"UCE-3260","One_class","Mixture",0,0,0.0341,0.0116,0,0.1004,NA
"UCE-3264","One_class","Mixture",0,0,0.1218,0.0399,0,0.2957,NA
"UCE-3251","One_class","Mixture",24,0.3,0.2146,0.0423,6,0.4681,NA
"UCE-3252","One_class","Mixture",42,0.3684,0.0217,0.0071,11,0.0518,NA
"UCE-3244","One_class","Mixture",50,0.3846,0.4132,0.0993,4,0.8946,NA
"UCE-3276","One_class","Mixture",0,0,0.0417,0.0135,0,0.0753,NA
"UCE-3274","One_class","Mixture",0,0,0.3663,0.1159,0,0.9771,NA
"UCE-3279","One_class","Mixture",6,0.2,0.215,0.0793,2,0.4257,NA
"UCE-327","One_class","Mixture",6,0.1765,0.1096,0.0356,1,0.0952,NA
"UCE-325","One_class","Mixture",28,0.2373,0.0522,0.0117,5,0.1638,NA
"UCE-3290","One_class","Mixture",4,0.2,0.6302,0.2145,1,1.1523,NA
"UCE-3267","One_class","Mixture",50,0.4808,0.062,0.0145,12,0.1307,NA
"UCE-3282","One_class","Mixture",42,0.4286,0.3583,0.1015,8,0.7327,NA
"UCE-326","One_class","Mixture",50,0.4032,0.0567,0.0125,11,0.0946,NA
"UCE-3287","One_class","Mixture",0,0,0.0649,0.0235,0,0.2275,NA
"UCE-3297","One_class","Mixture",0,0,0.003,8e-04,0,0.0076,NA
"UCE-3291","One_class","Mixture",0,0,0.0693,0.0202,0,0.1465,NA
"UCE-3280","One_class","Mixture",44,0.5238,0.099,0.0399,10,0.2439,NA
